PRECIO,DELEGACION,T_HABITACION,MIN_NOCHES,N_COMENTARIOS,COMENTARIOSXMES,N_VECES_HOST_LISTADO,DISPONIBILIDAD,CLUSTER
478,4,1,1,1,0.14,3,20,3
2198,3,2,1,33,2.45,4,365,5
898,6,1,2,5,0.55,1,177,3
210,4,1,1,87,6.76,4,64,7
707,3,2,1,1,0.07,3,327,5
746,4,2,2,5,2.17,1,142,1
631,4,1,1,1,0.13,1,350,3
860,13,2,1,50,3.71,1,342,0
478,2,1,2,13,0.98,2,241,3
1109,3,2,1,75,5.45,6,180,7
994,2,2,2,14,1.29,1,358,5
325,11,1,3,13,0.97,1,365,0
1434,13,2,6,2,0.15,2,362,0
975,2,2,1,9,0.65,1,111,1
746,1,1,5,13,0.96,3,330,3
306,2,1,1,9,0.67,1,343,3
1893,1,2,2,8,0.62,3,0,1
497,4,1,2,21,1.54,2,185,3
1109,1,2,2,87,6.38,10,302,7
1071,3,2,2,49,3.92,1,339,5
2868,1,2,2,10,0.74,2,348,5
956,1,2,2,28,2.04,3,65,1
688,3,2,2,23,1.71,3,130,1
382,2,1,1,3,0.22,3,296,3
497,1,2,2,18,1.35,17,359,5
803,1,2,2,38,2.79,1,70,1
1338,1,2,3,26,2.91,1,207,1
822,1,2,2,27,2.0,1,0,1
268,4,1,1,2,0.15,1,0,3
1721,1,2,5,3,0.3,3,0,1
994,1,2,2,44,3.32,7,125,1
898,1,2,2,51,4.06,7,119,1
1893,1,2,2,1,0.07,5,215,5
765,4,2,1,32,2.38,2,271,5
1338,1,2,3,8,0.6,1,0,1
994,1,2,5,5,0.44,1,267,5
937,2,1,1,72,6.14,3,341,7
459,4,1,1,41,3.32,6,360,3
2581,1,2,1,20,2.52,12,344,5
229,4,1,1,16,1.19,1,13,3
1491,13,2,1,4,0.3,2,237,0
249,3,1,1,1,0.08,1,0,3
1491,6,2,2,12,0.92,1,324,5
1204,3,2,2,2,0.15,4,0,1
229,2,1,1,9,0.66,2,174,3
1491,3,2,2,17,1.25,1,2,1
459,3,1,2,8,0.59,1,83,3
2103,1,2,1,37,4.78,12,346,5
1491,3,2,2,50,3.64,11,74,1
2581,1,2,1,20,2.36,12,345,5
382,1,3,1,1,0.07,1,0,1
1204,4,2,2,25,1.83,1,86,1
401,6,2,1,7,0.54,3,365,5
898,4,1,2,9,0.68,1,363,3
822,1,2,5,5,0.42,1,287,5
1434,1,2,2,65,5.15,5,286,7
1128,14,2,1,50,3.69,8,341,0
2103,1,2,1,18,2.31,12,345,5
2581,1,2,1,16,1.95,12,345,5
1281,1,2,2,3,0.23,1,0,1
918,1,2,1,61,6.49,3,240,7
1606,1,2,2,34,2.71,9,351,5
306,1,1,1,2,0.15,1,179,3
803,3,2,2,74,5.55,1,83,7
994,1,2,2,45,3.8,1,147,1
249,2,1,1,2,0.16,1,104,3
306,1,1,1,4,0.31,9,351,3
382,1,1,1,3,0.23,9,351,3
191,9,1,30,1,0.09,11,358,0
516,11,2,3,24,1.83,2,252,0
382,4,1,1,8,0.59,14,322,3
191,2,1,1,9,0.68,1,83,3
1013,1,2,1,52,3.89,6,78,1
344,6,2,2,24,1.86,10,276,5
2600,1,2,2,20,1.55,1,297,5
268,2,1,2,7,0.53,2,344,3
306,2,1,2,17,1.29,2,365,3
459,4,1,1,2,0.17,1,167,3
554,1,1,2,5,0.59,2,0,3
478,1,1,2,24,1.8,2,0,3
2657,11,1,1,2,0.15,1,90,0
2103,1,2,1,27,3.35,12,336,5
2581,1,2,1,22,2.66,12,325,5
2103,1,2,1,21,2.51,12,346,5
249,4,1,2,47,3.61,1,169,3
382,1,1,1,2,0.16,9,351,3
1109,2,1,2,2,0.19,2,270,3
1587,1,2,1,67,5.21,5,328,7
1147,1,2,1,87,6.56,6,66,7
344,4,1,1,12,0.89,14,299,3
497,7,1,1,16,1.24,3,359,3
1281,1,2,1,22,1.65,2,340,5
249,7,1,1,1,0.14,3,140,3
497,2,2,2,19,1.43,17,363,5
593,2,1,2,1,0.51,2,270,3
1109,3,2,1,57,4.2,14,349,7
1491,4,2,2,3,0.38,1,347,5
5334,11,1,5,2,0.15,2,364,0
287,1,1,3,7,0.71,17,0,3
554,1,2,1,110,8.29,4,343,7
554,1,2,1,115,8.63,4,351,7
726,3,2,2,7,0.57,1,365,5
1128,8,2,1,6,0.45,8,359,0
1128,8,2,1,6,0.46,8,359,0
2581,1,2,1,19,2.41,12,328,5
2103,1,2,1,17,2.01,12,346,5
2581,1,2,1,26,3.07,12,330,5
841,1,2,2,23,1.78,1,361,5
401,11,1,1,2,0.16,1,358,0
3059,13,2,1,4,0.36,1,180,0
382,6,2,3,12,0.92,3,174,1
1338,1,2,2,56,4.88,2,0,1
401,1,1,2,27,2.07,1,235,3
363,1,1,3,27,2.0,2,52,3
191,2,1,2,11,0.93,2,2,3
1032,1,2,1,102,7.56,7,215,7
1204,1,2,3,13,1.28,1,128,1
898,3,2,1,12,0.9,4,365,5
918,3,2,3,22,1.68,2,158,1
8201,3,2,3,28,2.39,5,149,1
1453,1,2,2,2,0.15,1,0,1
1816,1,2,2,63,4.7,6,360,7
249,1,1,1,3,0.23,3,166,3
1013,3,2,3,16,1.22,1,350,5
4779,1,2,3,1,1.0,1,316,5
898,2,2,2,71,5.55,2,110,7
306,4,1,2,35,2.66,2,0,3
650,9,2,1,53,3.94,2,7,1
401,1,1,1,10,3.75,1,360,3
344,2,1,1,15,1.15,2,180,3
3823,2,2,1,12,1.04,6,321,5
440,13,1,1,3,0.22,1,365,0
344,5,1,2,5,0.42,2,122,3
574,1,1,3,58,4.46,2,90,7
478,3,1,15,3,0.24,2,21,3
287,2,1,2,3,0.24,3,179,3
459,3,1,3,9,0.68,1,174,3
421,1,1,4,3,0.44,1,4,3
344,1,1,1,27,2.26,2,206,3
650,3,1,1,68,5.13,3,56,7
497,4,1,2,6,2.86,1,179,3
382,4,1,1,21,1.79,1,178,3
1759,1,2,2,54,4.6,1,56,1
2963,1,2,1,11,1.56,9,344,5
344,1,1,1,1,0.08,1,179,3
994,2,1,1,1,0.14,1,180,3
440,2,1,2,12,0.98,2,267,3
344,4,1,1,74,5.63,3,354,7
268,4,1,1,2,0.15,2,205,3
2198,1,2,1,23,1.88,2,355,5
1434,1,2,1,49,3.83,6,83,1
478,1,1,2,6,1.01,1,46,3
2065,1,2,4,23,1.78,1,50,1
2868,3,2,2,16,1.4,12,150,1
822,1,2,2,38,2.84,2,87,1
707,1,1,1,4,0.52,3,179,3
707,1,1,1,4,0.3,3,365,3
3823,2,2,7,3,0.51,7,151,1
669,1,2,1,8,1.36,3,177,1
191,8,1,1,7,0.53,2,0,0
191,1,3,2,2,0.19,20,0,1
459,4,2,3,19,1.68,1,143,1
1109,4,2,5,32,2.44,1,268,5
191,1,3,2,1,0.13,20,0,1
229,1,3,2,12,1.09,20,0,1
1147,4,2,2,11,0.85,2,180,1
268,4,1,3,2,0.57,2,359,3
2485,3,2,1,6,0.45,1,180,1
1854,1,2,2,53,3.97,4,233,7
2676,3,2,1,13,1.08,16,270,5
401,14,1,1,2,0.27,1,174,0
554,11,1,1,34,2.58,1,88,0
1873,1,2,2,11,0.83,1,81,1
707,4,2,2,10,0.92,1,140,1
268,1,1,1,25,1.87,2,4,3
593,1,1,2,1,0.08,1,180,3
306,5,1,1,2,0.15,1,0,3
1090,6,2,10,1,0.12,1,0,1
707,6,2,3,32,2.46,1,61,1
803,1,2,1,18,1.35,3,318,5
1491,3,2,1,10,0.75,1,344,5
975,1,2,2,39,3.31,1,346,5
3154,3,2,1,19,1.46,16,265,5
229,2,2,2,18,1.61,1,0,1
1606,4,2,1,41,3.18,1,351,5
1243,4,2,3,2,0.15,1,14,1
1185,1,2,2,69,5.29,3,154,7
344,4,1,3,1,0.08,1,0,3
1185,1,2,2,75,5.68,7,130,7
229,7,1,1,1,0.13,3,358,3
306,3,1,6,4,0.33,1,90,3
459,3,1,1,1,0.08,3,9,3
382,4,2,1,35,3.82,1,90,1
1873,1,1,1,1,0.08,3,364,3
554,3,1,2,8,0.61,1,266,3
726,2,2,5,12,1.01,4,163,1
746,3,1,2,43,3.25,2,347,3
1491,6,2,1,19,2.54,1,169,1
1109,1,2,1,40,3.24,1,166,1
306,1,1,2,4,0.32,5,178,3
306,1,1,1,2,0.18,5,180,3
459,2,2,1,1,0.08,1,363,5
28675,2,1,1,1,0.25,6,89,5
1223,1,2,3,57,4.36,1,339,7
459,1,1,3,23,1.8,1,360,3
956,1,2,2,44,3.38,1,57,1
249,4,1,1,3,0.23,1,83,3
746,1,1,1,10,0.78,2,169,3
1491,3,2,3,20,1.92,1,150,1
363,2,2,2,1,0.3,1,337,5
1510,1,2,3,52,3.97,3,337,5
1491,1,2,2,70,5.37,1,311,7
1338,1,2,2,28,2.19,25,348,2
210,8,1,1,2,0.15,1,365,0
459,4,1,3,8,0.65,1,90,3
918,4,2,1,35,2.76,1,313,5
306,6,2,1,14,1.09,4,167,1
937,1,2,1,50,5.07,1,157,7
2198,3,2,3,2,0.19,1,126,1
401,2,1,1,38,2.95,2,87,3
1319,3,2,2,54,4.16,1,85,1
1281,10,1,1,1,0.08,1,365,0
994,3,2,1,3,0.25,4,173,1
191,6,1,1,1,0.39,1,365,3
401,1,2,2,49,3.79,1,43,1
306,4,1,2,23,2.14,2,358,3
593,1,1,8,2,0.26,3,365,3
1262,1,2,1,93,7.1,7,115,7
2007,1,2,2,21,1.88,1,39,1
1396,3,1,1,15,1.74,3,178,3
1204,1,2,5,25,1.96,1,173,1
956,1,2,1,36,2.79,1,363,5
2466,3,2,3,10,0.77,10,266,5
249,11,1,1,11,0.85,1,343,0
803,1,2,2,23,1.76,1,348,5
994,6,1,2,2,0.15,1,0,3
1147,3,1,1,6,0.47,1,90,3
191,6,1,1,18,1.5,4,167,3
1338,4,2,1,41,3.18,6,83,1
497,6,1,1,12,1.25,4,176,3
593,6,1,1,3,0.35,4,176,3
306,5,1,2,16,1.24,2,177,3
344,4,1,1,7,0.53,1,365,3
784,1,2,2,39,3.2,1,350,5
191,14,1,2,5,0.63,1,365,0
593,1,1,1,4,0.31,4,0,3
994,1,2,1,33,2.53,9,329,5
268,1,1,2,1,0.08,1,365,3
1281,1,2,2,26,2.02,1,66,1
746,1,2,2,16,1.29,1,317,5
707,1,2,2,3,0.24,1,0,1
421,1,1,2,17,1.44,3,274,3
249,9,2,1,7,0.54,1,0,0
1204,4,2,2,2,0.21,6,6,1
306,4,1,1,2,0.16,1,88,3
1281,1,2,1,53,4.11,9,360,5
401,14,2,1,49,3.79,1,215,0
210,2,1,1,2,0.16,3,0,3
191,1,1,1,42,3.29,4,363,3
918,1,2,30,11,0.85,1,107,1
344,3,1,1,49,4.16,4,200,3
497,1,1,2,48,3.66,8,359,3
497,3,1,1,14,1.1,2,0,3
1128,13,2,2,7,0.68,3,314,0
306,11,1,4,2,0.16,1,90,0
860,1,2,1,52,4.11,5,79,1
1185,1,2,2,46,3.81,1,341,5
306,5,1,1,3,0.34,1,365,3
803,1,1,1,1,0.49,1,89,3
268,1,1,1,91,7.44,1,3,7
1338,1,2,1,68,5.33,2,296,7
2351,1,2,2,6,0.71,9,359,5
1185,1,2,1,98,7.46,4,35,7
1204,3,2,2,56,4.26,1,169,7
574,4,2,2,15,1.29,2,0,1
210,2,1,1,12,1.0,1,149,3
229,3,1,2,11,0.86,3,156,3
249,3,1,2,4,0.32,1,269,3
382,11,1,1,6,1.09,1,363,0
4015,1,2,1,2,0.49,44,365,2
497,9,2,1,53,4.26,1,357,0
191,2,1,2,11,0.93,1,180,3
287,3,1,1,54,4.58,1,61,7
765,4,2,2,2,0.16,1,0,1
1950,3,2,1,59,4.92,3,83,7
765,1,1,2,5,0.41,6,179,3
1204,3,2,1,98,7.5,4,337,7
249,4,1,2,12,0.99,3,364,3
784,1,2,1,54,4.35,1,344,7
306,6,1,2,11,0.97,10,298,3
803,1,2,2,5,0.85,1,64,1
726,1,1,5,22,1.69,3,298,3
325,4,1,3,4,0.31,4,364,3
306,1,1,2,87,7.04,1,279,7
650,3,1,1,13,1.02,1,83,3
1128,3,2,4,13,2.29,1,196,1
421,1,1,2,52,4.06,3,327,7
669,1,2,5,1,0.09,2,297,5
497,14,2,1,15,3.98,2,82,0
1587,3,2,2,2,0.16,1,0,1
191,3,1,2,29,2.35,3,176,3
898,1,2,2,39,3.04,3,334,5
191,3,1,1,20,1.74,3,159,3
229,1,1,1,14,1.07,5,365,3
210,1,1,1,5,0.38,2,0,3
344,4,1,6,2,0.17,2,69,3
1204,3,2,2,14,1.11,1,90,1
1128,3,2,2,2,1.87,1,162,1
688,1,2,3,40,3.12,2,331,5
325,8,2,1,80,6.25,1,365,7
650,3,1,2,7,0.55,1,290,3
1204,3,2,2,28,2.2,2,350,5
669,2,1,2,3,0.25,1,52,3
210,2,1,1,5,0.46,2,52,3
1893,1,2,1,53,4.18,1,133,7
191,3,1,1,5,0.41,1,159,3
325,1,1,3,12,1.18,1,82,3
593,4,2,2,29,2.46,1,361,5
1491,3,2,2,23,1.85,2,355,5
1491,3,2,2,1,0.08,13,296,5
497,2,1,1,8,0.83,2,308,3
554,2,1,1,27,2.14,2,21,3
287,4,1,1,83,6.47,3,324,7
344,4,1,1,57,4.41,3,344,7
306,1,1,2,55,5.45,1,320,7
1529,2,1,1,1,0.1,6,365,3
191,1,1,1,21,1.72,4,362,3
459,1,1,1,4,0.31,4,0,3
516,1,1,1,13,1.2,2,124,3
898,1,1,2,7,0.55,4,0,3
306,5,1,2,19,1.65,1,174,3
191,3,1,30,1,0.09,1,365,3
956,1,2,2,14,1.12,29,360,2
2409,3,2,2,24,2.05,1,22,1
593,5,2,1,19,2.36,1,83,1
1701,3,2,2,16,1.48,1,365,5
2007,1,2,6,1,0.13,5,346,5
1759,1,2,6,1,0.13,5,365,5
3059,1,2,6,1,0.13,5,361,5
3307,1,2,6,1,0.12,5,365,5
382,1,1,2,3,0.25,1,90,3
1300,1,1,1,2,0.34,18,365,3
1300,1,2,1,1,0.32,18,365,2
1147,1,1,1,2,0.64,18,365,3
1396,1,2,1,2,0.5,18,365,2
1243,1,1,1,8,1.0,18,365,2
2007,1,1,1,3,0.41,18,365,2
3097,3,2,1,45,3.66,1,284,5
1548,1,2,1,3,0.74,18,365,2
1396,1,2,1,2,0.44,18,365,2
2868,1,2,7,3,0.26,1,178,1
344,3,1,1,1,0.09,1,61,3
249,2,1,1,37,2.87,2,307,3
554,3,2,3,14,1.13,1,349,5
803,6,1,1,23,1.82,4,103,3
612,13,2,2,56,4.77,1,170,0
803,4,1,1,10,0.81,1,61,3
765,8,2,1,29,2.29,1,0,1
650,3,1,2,1,0.08,4,0,3
306,2,1,1,1,0.08,1,88,3
726,4,2,2,13,1.08,8,90,1
268,2,1,2,6,0.97,3,2,3
707,1,2,15,14,1.11,1,351,5
401,1,1,1,25,2.07,1,174,3
2007,1,2,1,40,8.45,1,199,7
3059,3,2,1,8,0.81,2,123,1
688,3,1,2,19,1.55,1,175,3
650,1,2,1,38,3.11,1,343,5
1204,3,2,2,85,7.12,4,46,7
249,4,1,2,23,1.85,3,57,3
669,1,2,2,53,4.5,28,83,2
459,11,1,2,16,1.3,1,0,0
1071,3,2,1,7,0.62,1,89,1
497,1,1,3,44,3.62,1,63,3
784,1,2,3,12,0.94,1,352,5
1988,1,2,2,11,2.44,2,349,5
516,11,2,7,1,0.11,1,365,0
956,9,1,1,24,1.97,3,304,0
3938,1,2,2,22,3.1,7,270,5
249,6,1,2,14,1.1,10,309,3
344,1,1,1,2,0.17,1,0,3
191,6,1,2,19,1.5,10,301,3
459,6,2,2,1,0.08,10,139,1
956,1,1,2,10,0.84,1,0,3
898,6,1,1,23,2.85,2,303,3
325,1,1,1,9,0.72,5,0,3
401,1,1,2,28,2.22,3,359,3
2007,3,2,1,1,0.13,1,88,1
344,13,1,6,2,0.17,2,365,0
478,4,2,5,3,0.26,1,0,1
382,1,1,1,27,2.21,1,139,3
650,4,2,1,27,2.15,5,160,1
497,11,1,1,4,0.32,1,364,0
1529,3,1,1,12,0.95,2,45,3
612,1,2,1,14,1.11,1,327,5
956,1,2,2,48,4.6,2,233,7
401,9,2,2,29,2.33,1,0,1
363,1,1,2,6,0.71,5,343,3
401,1,1,1,10,0.79,2,329,3
268,14,1,1,4,0.36,3,179,0
249,4,1,1,10,0.8,1,179,3
650,14,2,2,48,3.95,2,233,0
1357,3,1,1,3,0.32,2,52,3
574,1,1,3,7,0.56,2,100,3
803,1,1,2,3,0.25,2,175,3
841,4,2,2,40,3.87,1,356,5
707,4,1,1,2,0.5,3,364,3
363,1,1,1,2,0.17,9,351,3
956,3,2,1,17,1.37,6,19,1
229,4,1,1,22,1.74,1,351,3
841,14,2,2,11,0.98,3,48,0
1529,1,2,1,21,1.72,2,358,5
497,11,1,1,3,0.24,1,0,0
1721,1,2,2,28,3.85,1,340,5
841,1,2,2,1,0.37,1,171,1
210,8,1,3,1,0.08,2,363,0
860,1,2,2,1,0.17,2,191,1
421,1,1,1,33,2.63,9,337,3
898,1,1,1,81,6.48,1,69,7
3345,1,2,1,6,0.59,44,365,2
3059,1,2,1,15,1.22,44,348,2
1109,3,1,1,56,5.32,2,362,7
268,4,1,1,5,0.42,1,21,3
382,1,1,2,6,0.69,5,334,3
1109,11,1,2,6,0.49,14,361,0
746,11,2,2,17,1.45,14,318,0
593,1,1,5,8,0.64,1,90,3
2007,13,2,2,22,1.8,1,359,0
401,1,2,1,6,1.82,2,0,1
1243,1,2,2,62,4.91,7,312,7
1721,1,2,2,15,1.34,1,137,1
382,1,1,1,21,1.72,2,363,3
1147,1,2,2,32,2.66,1,78,1
306,11,2,3,1,0.08,2,89,0
325,1,1,2,11,0.87,2,0,3
344,6,1,1,19,1.56,4,57,3
2160,1,2,1,79,6.57,1,150,7
382,1,3,1,4,0.52,5,359,5
554,1,2,30,10,4.17,1,181,1
860,13,2,2,4,0.34,1,0,0
707,4,1,1,1,0.09,1,179,3
516,2,1,1,22,1.84,3,279,3
459,1,1,2,51,4.21,1,81,3
803,1,2,2,18,1.47,3,62,1
822,2,1,1,46,4.0,3,350,3
879,2,1,1,28,2.83,3,349,3
210,2,1,1,20,1.59,5,359,3
1051,4,2,2,1,0.13,1,358,5
459,12,1,1,28,2.34,1,365,0
841,8,2,1,5,0.58,2,260,0
249,1,1,1,19,1.54,21,364,2
421,3,2,3,15,1.27,1,327,5
898,13,2,1,2,0.16,1,0,0
249,1,1,3,1,0.08,1,87,3
401,3,1,1,1,0.1,1,174,3
249,1,1,1,27,2.16,3,310,3
249,4,1,2,2,0.17,1,0,3
191,4,1,1,5,0.92,2,170,3
746,1,2,2,12,0.97,1,266,5
956,1,2,5,13,1.13,1,274,5
497,1,2,1,46,3.7,3,301,5
612,1,1,2,1,0.11,3,335,3
306,3,1,2,21,1.72,1,20,3
401,1,1,3,20,1.61,4,175,3
746,1,1,1,4,0.45,4,365,3
497,2,1,1,1,0.09,1,179,3
478,4,1,1,14,1.14,2,173,3
210,4,1,2,1,0.16,1,0,3
306,2,1,3,1,0.08,1,83,3
3498,6,2,2,2,0.18,1,178,1
249,2,2,1,4,0.6,1,7,1
249,4,1,2,15,1.23,9,364,3
746,1,2,2,1,0.3,9,365,5
746,1,2,2,9,0.96,9,363,5
746,6,2,4,13,1.31,1,296,5
1491,3,2,2,17,1.36,3,296,5
268,4,1,1,65,5.19,4,136,7
1491,1,2,1,6,1.82,1,357,5
1109,1,2,2,3,0.26,2,87,1
2504,1,2,2,15,1.73,1,347,5
746,5,2,2,36,2.93,2,0,1
650,4,2,1,34,3.07,1,325,5
956,3,2,1,4,0.33,6,0,1
822,2,2,2,32,3.33,2,163,1
554,3,1,2,14,1.24,4,52,3
2198,1,1,1,1,0.13,1,180,3
401,1,1,1,6,0.48,1,2,3
707,1,1,1,14,1.63,1,49,3
3059,1,2,4,38,3.11,1,119,1
1376,1,2,1,62,5.07,1,332,7
937,1,2,2,45,3.69,2,124,1
1204,2,2,1,3,0.24,1,364,5
401,1,1,1,18,1.56,2,343,3
1472,3,2,2,61,4.97,1,16,7
3594,1,2,1,65,5.3,3,336,7
191,11,1,1,1,0.08,2,0,0
287,1,1,1,2,0.17,2,363,3
401,1,1,2,1,0.09,1,358,3
401,4,1,1,5,0.57,5,364,3
229,9,1,1,65,5.28,3,364,7
1988,1,2,1,31,2.54,14,322,5
459,3,1,2,13,1.06,4,174,3
191,3,1,1,29,2.38,9,362,3
191,3,1,1,9,0.72,9,365,3
306,2,1,1,1,0.08,1,365,3
554,4,2,2,31,2.54,8,75,1
3441,3,2,2,14,1.4,7,331,5
459,3,1,1,59,4.75,3,56,7
1434,1,2,2,16,1.63,25,203,2
497,4,1,1,19,1.55,5,159,3
249,4,1,1,47,3.8,4,6,3
1243,4,2,1,4,0.36,2,311,5
497,4,2,2,42,3.41,17,359,2
1204,1,2,1,16,1.34,1,351,5
765,6,2,7,4,0.32,1,281,5
19117,1,2,1,2,0.35,44,365,2
401,1,1,3,4,0.33,8,364,3
841,1,2,7,6,0.52,1,297,5
841,4,2,2,26,2.31,3,90,1
765,1,2,2,26,2.18,1,139,1
249,2,1,1,7,0.57,4,234,3
1071,1,2,1,62,5.04,7,194,7
401,13,1,1,1,0.09,1,365,0
2581,1,2,1,24,2.01,16,177,1
497,1,1,1,32,3.16,2,14,3
7647,14,2,2,8,1.1,1,362,0
229,1,1,1,10,0.94,3,174,3
650,3,1,3,1,0.11,2,124,3
306,2,2,1,2,0.23,4,223,5
574,1,1,2,20,1.76,1,174,3
421,8,1,1,23,2.02,2,359,0
707,1,1,1,40,3.48,3,340,3
306,11,1,1,6,0.52,2,270,0
210,2,1,1,5,0.46,1,58,3
1243,1,2,2,30,2.44,2,356,5
994,3,2,2,66,5.95,1,160,7
726,5,2,1,14,2.25,1,348,5
401,3,1,2,34,2.96,4,174,3
2409,11,2,2,1,0.14,1,180,0
1912,1,2,1,4,0.33,1,242,5
1912,1,2,2,5,0.45,7,120,1
249,6,1,5,1,0.1,2,296,3
860,1,1,2,1,0.13,1,90,3
918,3,2,2,4,0.41,1,200,1
1204,3,2,2,13,1.08,6,308,5
401,1,1,2,5,0.41,1,360,3
268,14,1,1,19,1.62,1,0,0
1912,1,2,1,51,4.14,3,280,7
1606,3,2,1,25,2.05,6,345,5
1376,3,2,3,15,1.31,1,363,5
1873,3,2,2,12,1.02,6,356,5
1166,1,2,1,43,3.56,2,175,1
421,1,1,1,32,2.62,1,363,3
497,9,1,1,10,1.19,3,304,0
497,9,1,1,3,0.37,3,303,0
287,4,1,1,43,3.52,6,352,3
574,4,1,2,1,0.09,2,173,3
306,4,2,1,2,0.8,3,365,5
2485,1,2,2,3,0.31,1,213,5
344,2,1,1,8,0.65,3,362,3
421,8,1,1,12,0.99,1,365,0
363,4,2,2,17,1.41,24,362,2
1109,1,2,2,3,0.26,1,364,5
363,11,1,2,29,2.56,3,345,0
1166,1,2,2,17,5.05,1,143,1
726,1,2,2,52,4.41,2,175,7
956,1,2,1,65,5.59,1,94,7
1147,1,2,2,25,2.05,1,174,1
459,1,2,6,1,0.1,1,0,1
650,4,2,3,38,3.3,2,164,1
421,1,1,1,41,3.36,3,145,3
440,4,2,2,36,2.95,24,356,2
1701,11,2,1,5,0.44,2,0,0
994,4,2,1,14,1.2,1,365,5
287,4,1,2,3,0.38,14,322,3
344,1,1,2,8,0.67,1,296,3
1548,2,2,1,15,1.48,1,360,5
306,2,1,2,1,1.0,3,263,3
1300,1,2,2,8,0.78,4,331,5
344,4,2,1,50,4.2,1,275,7
688,11,1,2,5,0.66,3,362,0
306,1,1,1,4,0.33,1,0,3
554,1,1,1,5,0.44,4,364,3
1797,1,2,1,40,4.08,7,336,5
497,2,2,2,20,1.93,3,163,1
688,1,2,2,28,2.35,1,138,1
803,4,1,1,10,0.85,1,364,3
898,6,2,7,2,0.18,1,365,5
191,4,1,1,7,0.63,14,322,3
535,8,2,2,30,2.72,1,250,0
191,13,1,1,6,0.58,3,365,0
841,2,2,2,73,5.97,2,117,7
306,3,2,7,6,0.5,1,277,5
765,3,2,1,10,1.26,1,92,1
401,1,1,1,10,0.84,2,277,3
9998,1,1,1,59,5.57,1,353,7
898,1,2,1,71,5.8,5,53,7
994,3,2,1,61,7.41,1,106,7
898,10,2,2,1,0.09,1,363,0
497,1,1,1,9,0.79,1,178,3
918,1,2,6,20,1.69,1,166,1
822,12,2,1,5,0.44,3,90,0
554,1,2,4,23,1.94,2,359,5
497,3,1,1,52,4.37,7,149,7
803,2,2,4,1,0.09,1,0,1
2963,13,2,3,3,0.25,13,359,0
1893,3,2,2,27,3.93,1,90,1
401,1,1,1,13,1.1,15,2,3
1147,4,2,1,5,0.42,1,0,1
249,14,1,4,9,1.0,3,364,0
401,1,1,2,24,2.07,1,50,3
841,1,1,1,1,0.08,1,180,3
898,1,2,1,70,5.72,23,143,2
593,2,2,1,18,1.71,1,361,5
1109,1,2,2,66,5.45,10,315,7
554,1,2,3,3,0.28,1,0,1
1491,1,2,2,1,0.09,5,0,1
956,4,2,1,23,1.93,2,320,5
268,4,1,1,32,2.92,1,176,3
401,1,1,3,4,0.52,17,0,3
1223,3,1,2,7,0.67,1,59,3
325,1,1,3,4,0.35,17,328,3
898,1,2,1,48,3.95,23,163,2
1051,4,2,2,1,0.09,1,232,5
746,1,2,1,91,7.56,1,139,7
2963,13,2,3,2,0.35,13,365,0
401,4,1,2,39,3.31,2,65,3
2963,13,2,3,13,1.46,13,338,0
898,1,2,1,66,5.61,1,184,7
2715,1,2,4,12,1.51,1,340,5
1109,1,2,5,9,0.81,2,173,1
746,2,2,1,70,6.1,2,322,7
2103,13,2,3,1,0.11,13,365,0
497,3,1,2,2,0.19,1,143,3
937,1,2,1,106,8.91,6,159,7
6691,3,2,1,5,0.61,44,365,2
1185,1,2,2,66,5.74,6,120,7
306,4,1,2,7,0.71,1,327,3
1816,1,2,2,27,2.26,2,288,5
707,4,2,3,56,4.88,2,149,7
688,1,1,1,8,1.11,2,34,3
554,3,1,1,12,1.29,1,0,3
229,6,1,1,6,0.55,2,271,3
2007,1,2,5,16,2.29,1,6,1
650,1,1,2,15,1.35,1,0,3
2390,13,2,3,3,0.27,13,118,0
2390,13,2,3,5,0.98,13,365,0
898,4,2,180,2,0.18,1,140,1
497,1,1,2,4,0.37,2,81,3
249,2,1,3,2,0.17,2,365,3
898,1,2,2,10,0.91,1,317,5
478,4,2,3,56,5.03,1,65,7
669,3,1,3,18,1.64,1,75,3
2772,1,2,1,18,1.55,44,365,2
344,6,2,2,11,0.96,8,264,5
1204,1,2,2,12,1.03,2,260,5
574,8,2,2,1,0.25,1,178,0
287,2,2,2,1,0.13,1,179,1
803,2,2,1,5,0.63,6,320,5
344,4,1,3,4,0.34,9,365,3
707,2,2,2,33,3.05,1,53,1
784,4,2,2,3,0.59,2,0,1
1491,1,2,3,2,0.29,9,363,5
1262,1,2,2,57,5.5,4,115,7
2581,3,2,2,17,1.48,10,345,5
3097,1,2,1,31,2.63,1,232,5
860,4,2,2,19,1.66,1,83,1
210,4,1,1,4,2.35,1,69,3
497,4,1,1,1,0.12,1,179,3
497,4,1,1,10,0.85,6,360,3
306,2,1,1,8,0.68,2,0,3
803,1,2,3,59,5.09,3,79,7
956,1,2,1,9,0.83,1,89,1
593,11,1,1,7,0.62,2,365,0
593,2,2,1,124,10.6,1,222,7
287,1,1,3,28,3.21,1,263,3
593,13,1,1,8,0.74,1,0,0
593,2,2,1,3,0.29,1,88,1
497,2,2,3,18,1.51,1,287,5
1644,4,2,1,1,0.16,1,0,1
1128,1,2,1,27,2.31,5,286,5
191,6,1,3,2,0.44,3,180,3
191,6,1,3,1,0.22,3,365,3
191,6,1,3,3,0.33,3,365,3
